"transaction_id","cardholder_id","card_id","merchant_id","transaction_date","merchant_category","transaction_amount","merchant_country","entry_mode","transaction_currency"
"4222","1578","11950","2074","2025-02-10","gaming","6645.86","fr","wallet","eur"
"4223","17847","19126","12593","2025-10-02","fuel","8531.69","ae","ecommerce","gbp"
"4224","10772","12481","4768","2025-06-02","grocery","7835.5","us","wallet","cad"
"4225","3606","16181","1240","2025-11-29","fuel","9143.51","ae","contactless","gbp"
"4226","11824","18763","6841","2025-06-28","electronics","6802.9","fr","ecommerce","usd"
"4227","3270","12696","1799","2025-10-08","jewelry","6743.07","br","ecommerce","eur"
"4228","10245","4926","12630","2025-03-08","digital_services","948.24","fr","contactless","cad"
"4229","1216","21493","11488","2025-08-21","jewelry","8882.51","us","contactless","gbp"
"4230","17219","23392","6505","2025-01-02","fuel","3553.89","de","manual_keyed","eur"
"4231","14856","11997","10851","2025-04-13","gaming","9109.9","us","chip","cad"
"4232","7267","7397","13317","2025-10-16","fuel","5333.51","fr","chip","usd"
"4233","13177","11370","1156","2025-09-14","jewelry","7818.21","ae","manual_keyed","gbp"
"4234","17867","16961","4877","2025-01-11","travel","8329.4","us","wallet","usd"
"4235","15733","13906","2152","2025-12-09","electronics","7979.86","sg","ecommerce","usd"
"4236","6392","18034","6549","2025-06-15","gaming","7248.41","sg","wallet","cad"
"4237","7720","23379","11105","2025-03-18","cash_advance","814.77","mx","ecommerce","cad"
"4238","10717","22220","13039","2025-09-02","digital_services","208.08","fr","chip","usd"
"4239","378","21989","10025","2025-03-28","travel","399.4","mx","contactless","usd"
"4240","1949","23466","337","2025-09-19","electronics","1607.32","mx","ecommerce","cad"
"4241","10945","17383","2781","2025-11-30","electronics","692.33","us","chip","eur"
"4242","7216","20980","13946","2025-09-03","digital_services","5920.16","fr","contactless","usd"
"4243","4563","499","12902","2025-05-20","jewelry","781.92","uk","manual_keyed","eur"
"4244","12501","21454","9485","2025-02-01","grocery","1697.85","us","contactless","eur"
"4245","11000","1429","171","2025-09-25","digital_services","9396.03","de","manual_keyed","usd"
"4246","9475","16419","12217","2025-11-19","gaming","1407.38","uk","chip","gbp"
"4247","9069","21831","6092","2025-04-05","travel","8185.9","sg","wallet","eur"
"4248","7710","16609","12722","2025-06-05","travel","7049.63","de","chip","usd"
"4249","6127","8829","7820","2025-05-05","cash_advance","7113.1","br","contactless","eur"
"4250","5067","16308","3890","2025-05-17","grocery","7074.76","de","chip","usd"
"4251","13228","19829","2870","2025-01-07","travel","5174.98","mx","ecommerce","cad"
"4252","17792","6610","5103","2025-06-12","grocery","5423.11","ae","manual_keyed","eur"
"4253","10636","23340","5268","2025-07-30","fuel","7740.82","de","manual_keyed","usd"
"4254","7090","7627","785","2025-12-06","jewelry","8774.89","sg","contactless","usd"
"4255","3345","8171","4731","2025-10-31","gaming","2.35","us","wallet","cad"
"4256","16125","1954","11383","2025-06-05","electronics","4208.74","ae","ecommerce","usd"
"4257","2492","12813","6938","2025-04-26","travel","960.26","br","manual_keyed","usd"
"4258","804","23734","10794","2025-05-14","fuel","2643.41","de","wallet","gbp"
"4259","14022","20546","4092","2025-12-08","digital_services","7808.76","br","chip","gbp"
"4260","6811","22336","13773","2025-06-25","travel","4843.9","fr","ecommerce","gbp"
"4261","12526","974","1259","2025-07-13","cash_advance","7744.39","sg","contactless","eur"
"4262","10242","19030","13998","2025-12-24","digital_services","3653.24","fr","manual_keyed","usd"
"4263","16444","2975","8646","2025-10-10","gaming","6876.07","fr","ecommerce","cad"
"4264","15439","13348","8927","2025-05-16","gaming","1160.98","br","wallet","usd"
"4265","5337","22650","13266","2025-10-20","grocery","3331.36","ae","ecommerce","eur"
"4266","6698","2901","12750","2025-05-03","gaming","3073.72","mx","ecommerce","gbp"
"4267","15455","19909","6399","2025-10-04","jewelry","4348.55","de","wallet","gbp"
"4268","7411","18388","4235","2025-11-21","travel","4385.59","fr","manual_keyed","gbp"
"4269","13245","17711","14600","2025-10-13","jewelry","8626.53","uk","wallet","gbp"
"4270","9281","3001","10518","2025-05-28","fuel","2265.69","mx","ecommerce","cad"
"4271","4666","3415","1745","2025-09-14","fuel","2033.53","de","chip","eur"
"4272","11310","12607","6405","2025-06-02","fuel","6033.6","uk","wallet","usd"
"4273","16549","815","7699","2025-09-15","grocery","4270.76","sg","manual_keyed","usd"
"4274","8356","22280","1994","2025-04-12","digital_services","2313.9","us","contactless","cad"
"4275","7890","3353","14624","2025-06-02","gaming","5557.85","us","ecommerce","usd"
"4276","2711","24256","5036","2025-06-19","fuel","2862.05","fr","chip","eur"
"4277","5426","15366","8656","2025-01-08","cash_advance","316.28","sg","chip","gbp"
"4278","17598","7991","13332","2025-03-10","jewelry","3184.98","sg","manual_keyed","usd"
"4279","17129","5300","9175","2025-06-10","digital_services","268.94","us","ecommerce","usd"
"4280","4594","1169","12956","2025-01-01","cash_advance","7590.17","ae","contactless","usd"
"4281","3493","9844","6417","2025-12-21","travel","8905.45","fr","manual_keyed","cad"
"4282","1356","5391","945","2025-06-02","travel","505.64","br","manual_keyed","gbp"
"4283","12395","5051","7903","2025-08-18","electronics","3735.72","sg","manual_keyed","gbp"
"4284","14058","15221","5533","2025-12-24","jewelry","1792.58","sg","manual_keyed","usd"
"4285","12866","16814","14319","2025-07-10","digital_services","9498.42","br","chip","gbp"
"4286","4949","4422","12387","2025-04-20","fuel","5751.25","de","contactless","usd"
"4287","6686","16089","6919","2025-09-04","cash_advance","1345.38","uk","wallet","gbp"
"4288","11733","4374","1692","2025-05-03","grocery","8318.46","ae","wallet","eur"
"4289","4284","5365","12391","2025-12-18","fuel","5272.31","uk","manual_keyed","gbp"
"4290","12415","3721","11545","2025-02-14","digital_services","2504.37","br","contactless","cad"
"4291","1786","16049","5797","2025-07-25","jewelry","2105.93","de","ecommerce","eur"
"4292","9873","4371","1759","2025-06-13","gaming","8673.74","sg","contactless","cad"
"4293","8817","20055","2005","2025-05-14","fuel","9127.87","ae","manual_keyed","eur"
"4294","16358","22965","9796","2025-08-23","gaming","7036.72","mx","ecommerce","gbp"
"4295","10438","20545","10892","2025-01-09","jewelry","7854.99","br","manual_keyed","gbp"
"4296","4758","14848","4350","2025-03-31","travel","2246.69","sg","manual_keyed","eur"
"4297","12569","11480","14015","2025-11-28","digital_services","7000.82","br","contactless","eur"
"4298","2239","20949","14517","2025-02-18","grocery","412.5","fr","ecommerce","cad"
"4299","2915","15988","2294","2025-09-27","grocery","1589.68","br","contactless","eur"
"4300","3891","1643","12673","2025-08-24","grocery","3614.75","mx","manual_keyed","cad"
"4301","7581","9765","3324","2025-10-20","grocery","1589.11","de","contactless","cad"
"4302","564","18331","5916","2025-04-26","fuel","1829.27","us","wallet","eur"
"4303","2864","24207","1000","2025-12-02","jewelry","23.88","de","chip","cad"
"4304","528","14234","6376","2025-04-03","grocery","8171.67","us","wallet","cad"
"4305","13795","21289","7140","2025-12-17","travel","5310.09","us","manual_keyed","cad"
"4306","10997","824","698","2025-06-07","jewelry","9099.32","mx","manual_keyed","cad"
"4307","14422","18936","13510","2025-12-14","grocery","3661.34","sg","chip","usd"
"4308","5536","9962","14669","2025-04-20","fuel","3933.24","uk","ecommerce","eur"
"4309","14131","22340","3100","2025-11-26","grocery","3364.69","de","wallet","gbp"
"4310","11721","16806","7725","2025-09-08","fuel","355.71","br","manual_keyed","usd"
"4311","2133","7816","4342","2025-03-29","grocery","2693.32","us","chip","gbp"
"4312","6499","3206","8013","2025-12-21","electronics","913.65","br","manual_keyed","cad"
"4313","10767","23834","3408","2025-08-20","jewelry","1802.46","uk","contactless","eur"
"4314","3120","21782","13301","2025-08-15","digital_services","4167.87","sg","contactless","eur"
"4315","4003","23115","425","2025-10-22","digital_services","8522.17","uk","ecommerce","eur"
"4316","14526","24166","1642","2025-01-07","digital_services","7829.93","mx","chip","usd"
"4317","8857","13681","5786","2025-05-23","grocery","8715.01","fr","manual_keyed","cad"
"4318","4498","6830","7392","2025-11-20","cash_advance","5893.34","us","contactless","cad"
"4319","8039","6723","9065","2025-10-19","gaming","3353.86","sg","manual_keyed","gbp"
"4320","15979","15045","1970","2025-06-04","jewelry","3678.64","fr","manual_keyed","usd"
"4321","6893","15765","9063","2025-02-26","travel","4472.07","sg","ecommerce","cad"
"4322","6149","13611","10422","2025-02-04","electronics","6160.57","fr","wallet","eur"
"4323","2078","22586","9925","2025-10-25","fuel","3679.13","ae","contactless","gbp"
"4324","14070","9340","7517","2025-06-11","travel","7239.45","br","contactless","eur"
"4325","5299","8433","12200","2025-09-21","gaming","5930.14","ae","contactless","gbp"
"4326","17782","19417","3558","2025-01-24","electronics","4567.65","fr","contactless","usd"
"4327","3300","2762","13572","2025-09-01","electronics","7513.82","uk","ecommerce","cad"
"4328","8660","15503","9446","2025-02-10","gaming","7748.88","uk","wallet","usd"
"4329","3690","19403","878","2025-02-26","digital_services","7363.18","mx","ecommerce","usd"
"4330","15422","3085","8785","2025-03-29","grocery","191.41","mx","contactless","eur"
"4331","15508","21889","2346","2025-01-02","fuel","4552.62","br","chip","gbp"
"4332","13821","21392","9140","2025-08-16","fuel","1407.45","ae","manual_keyed","eur"
"4333","7657","5284","14323","2025-06-28","jewelry","8600.37","ae","ecommerce","usd"
"4334","6363","4823","10069","2025-11-12","travel","6359.97","us","manual_keyed","eur"
"4335","4300","10899","5854","2025-07-03","cash_advance","4474.02","ae","contactless","usd"
"4336","4650","6997","1652","2025-04-01","cash_advance","7669.6","mx","wallet","gbp"
"4337","8525","4510","9944","2025-07-31","digital_services","7005.68","ae","wallet","gbp"
"4338","14632","20035","11976","2025-04-18","electronics","7389.02","uk","wallet","gbp"
"4339","4131","16579","10874","2025-02-06","digital_services","4748.95","ae","manual_keyed","gbp"
"4340","12249","10271","7424","2025-06-04","gaming","7552.5","uk","ecommerce","usd"
"4341","17344","18822","13886","2025-12-21","fuel","1116.52","de","contactless","cad"
"4342","14689","8844","5437","2025-08-08","jewelry","4538.59","de","ecommerce","usd"
"4343","948","22798","1733","2025-07-01","fuel","5646.53","br","chip","usd"
"4344","9871","11611","2262","2025-12-24","gaming","3498.01","ae","wallet","gbp"
"4345","10947","24270","4033","2025-06-14","gaming","3820.64","us","chip","cad"
"4346","7899","1680","11181","2025-05-22","jewelry","6139.9","sg","contactless","eur"
"4347","13876","7778","1990","2025-04-22","digital_services","6803.82","mx","wallet","gbp"
"4348","17102","21962","11802","2025-12-27","gaming","965.55","br","wallet","gbp"
"4349","9471","18687","1124","2025-03-28","cash_advance","2467.34","mx","contactless","cad"
"4350","14747","6904","1570","2025-11-03","jewelry","2752.86","ae","contactless","usd"
"4351","17362","15978","10613","2025-11-24","gaming","358.26","us","chip","gbp"
"4352","12814","4116","595","2025-09-12","cash_advance","1662.99","de","contactless","eur"
"4353","17063","22833","495","2025-08-02","jewelry","1068.21","fr","wallet","gbp"
"4354","11282","8059","6041","2025-06-08","gaming","2644.25","br","wallet","gbp"
"4355","15212","17342","10866","2025-01-29","digital_services","8915.54","mx","contactless","cad"
"4356","7135","648","13706","2025-08-02","fuel","8861.96","sg","contactless","eur"
"4357","12842","7479","5001","2025-01-26","electronics","1243.69","de","contactless","eur"
"4358","8360","21646","10591","2025-04-18","fuel","8975.27","mx","chip","gbp"
"4359","3967","11978","4133","2025-08-24","digital_services","7165.17","ae","contactless","cad"
"4360","7925","11356","11224","2025-05-23","fuel","972.85","mx","ecommerce","eur"
"4361","7894","23239","7127","2025-11-13","travel","3239.27","br","contactless","usd"
"4362","8475","4834","8456","2025-10-06","jewelry","2831.95","ae","manual_keyed","usd"
"4363","4839","16680","11035","2025-05-28","digital_services","781.04","us","manual_keyed","eur"
"4364","4665","20839","3727","2025-07-29","electronics","200.22","us","manual_keyed","eur"
"4365","2332","3977","10458","2025-09-28","cash_advance","7627.78","fr","chip","usd"
"4366","2936","3569","5676","2025-07-07","fuel","8173.34","fr","ecommerce","usd"
"4367","7804","23102","2891","2025-04-26","grocery","6408.02","de","ecommerce","eur"
"4368","14350","19479","11515","2025-07-05","fuel","8830.76","br","ecommerce","cad"
"4369","17373","12153","5379","2025-06-09","digital_services","7159.72","sg","contactless","gbp"
"4370","4394","6628","8306","2025-03-26","digital_services","4565.38","sg","contactless","cad"
"4371","8058","18656","9040","2025-10-29","jewelry","8487.1","us","wallet","usd"
"4372","7631","16544","8397","2025-01-20","electronics","8721.5","br","wallet","gbp"
"4373","6300","20401","2514","2025-04-05","digital_services","6693.41","fr","manual_keyed","eur"
"4374","7488","3464","1366","2025-11-04","travel","5935.44","br","ecommerce","cad"
"4375","14832","985","8046","2025-01-23","digital_services","671.83","us","ecommerce","gbp"
"4376","6601","11156","6190","2025-05-29","jewelry","7665.15","fr","manual_keyed","usd"
"4377","6677","10602","3726","2025-11-20","digital_services","4951.04","fr","manual_keyed","gbp"
"4378","8448","13907","13876","2025-07-28","cash_advance","5059.71","de","manual_keyed","gbp"
"4379","6008","2181","12114","2025-04-29","jewelry","8897.51","mx","contactless","usd"
"4380","10460","2453","1843","2025-11-29","fuel","5751.06","de","chip","usd"
"4381","9253","7224","9494","2025-06-18","gaming","2460.05","de","wallet","usd"
"4382","7347","17909","6","2025-08-22","electronics","9016.49","fr","contactless","usd"
"4383","4431","6963","13600","2025-06-14","electronics","3253.03","de","contactless","gbp"
"4384","12313","10599","12592","2025-12-06","fuel","83.44","de","contactless","cad"
"4385","8034","14975","5743","2025-04-08","fuel","4753.27","fr","chip","cad"
"4386","5176","855","9400","2025-03-26","jewelry","3266.71","mx","wallet","gbp"
"4387","10371","21408","12336","2025-12-26","fuel","1732.52","sg","contactless","cad"
"4388","7953","6025","1473","2025-05-19","digital_services","1348.77","de","contactless","eur"
"4389","15293","19184","13671","2025-11-21","cash_advance","7288.74","fr","wallet","cad"
"4390","3525","813","5018","2025-07-30","grocery","6703.79","mx","contactless","eur"
"4391","6601","3490","2573","2025-01-07","jewelry","5573.47","uk","contactless","cad"
"4392","15946","2053","4228","2025-08-22","gaming","8960.1","fr","manual_keyed","gbp"
"4393","17642","16393","8373","2025-07-23","electronics","3149.08","sg","ecommerce","gbp"
"4394","12068","5362","8404","2025-04-18","electronics","4416.65","uk","manual_keyed","gbp"
"4395","4884","20717","3110","2025-02-08","grocery","6005.83","ae","chip","gbp"
"4396","2463","4776","8968","2025-12-24","travel","9111.56","ae","ecommerce","usd"
"4397","8387","7085","2003","2025-07-05","jewelry","3706.56","ae","manual_keyed","eur"
"4398","17407","866","5546","2025-08-14","travel","5270.62","ae","wallet","gbp"
